Unnamed: 0,cleaned,classes
,"বাজারে আজ অনেক মজার মিষ্টি পেয়েছি, খেয়ে খুব ভালো লাগছে! বাজারে আনন্দের পরিবেশ, সব কিছুই সজীব আর উজ্জ্বল মনে হচ্ছে।",joy
,"বাজারে গিয়ে অনেক ভালো দাম পেলাম, খুব খুশি! আজকে অনেক মজার কিছু কিনলাম, সবাই খুব ভালো ছিল।",joy
,"বাজারের কিছূ তাজা সবজি দেখে মনটা খুব ভালো লাগছে, এমন সবজি আর কোথাও পাওয়া যায় না। এই পরিবেশে কেনাকাটা করা সবসময় ভালো লাগে!",joy
,"আজ বাজারে গিয়ে বন্ধুদের সাথে গল্প করতে করতে অনেক আনন্দ পেয়েছি, সব কিছু ভালো লাগছে!",joy
,"বাজারে ঢুকতেই তাজা ফুলের গন্ধে মনটা ভরে গেল, এখানকার পরিবেশ সত্যিই ভালো।",joy
,"আজকের বাজারের অভিজ্ঞতা দারুণ, নতুন নতুন পণ্য দেখে এবং দামের তুলনায় মান ভালো, সব কিছু মিলিয়ে একদম মজা পেয়েছি!",joy
,"বাজারে গিয়ে আজ খুব হতাশ হলাম, কোনো ভালো পণ্য পাওয়া গেল না এবং দামগুলো খুব বেশি ছিল! বাজারের পরিবেশ খুবই হতাশাজনক।",sadness
,"আজ বাজারে গিয়ে জানলাম যে কিছু প্রিয় দোকানদার চলে গেছে, এটা খুব দুঃখজনক, তাদের ছাড়া বাজারের অভিজ্ঞতা একেবারেই অন্যরকম।",sadness
,"বাজারে গিয়ে বেশ কিছু জিনিস সস্তা ছিল, কিন্তু বেশিরভাগ পণ্য নষ্ট হয়ে গেছে, এটা দেখে মনটা খারাপ লাগলো।",sadness
,"আজ বাজারে গিয়ে অনেক কিছু কিনলাম, কিন্তু দাম বেশি হওয়ার কারণে কিছু কিনতে পারলাম না, এটা খুব দুঃখজনক।",sadness
,"বাজারে গিয়ে কিছু ভালো ফল পেলাম না, সব ফল দেখেই মনে হলো তাজা না, এটা দেখে খুব মন খারাপ লাগলো।",sadness
,"বাজারে গিয়ে অনেক লোকজনের মাঝে এক ধরনের নিরাশা দেখতে পেলাম, সব জায়গা ছিল খুব এলোমেলো, যা দেখে মনটা বিষণ্ণ হয়ে গেল।",sadness
,"আজ বাজারে গিয়ে অনেক সময় কাটালাম, কিন্তু অনেক পণ্য মিস করলাম, এবং যা কিনলাম, তা অনেক দামে কিনতে হলো।",sadness
,"বাজারে গিয়ে কিছু প্রিয় পণ্য শেষ হয়ে গেছে, সেটা দেখে খুব কষ্ট পেলাম, মনে হলো কোনো কিছুই আর আগের মতো নেই।",sadness
,"বাজারের রাস্তা এতটা দূষিত হয়ে গেছে, দেখেই মন খারাপ হয়ে গেল, পরিবেশ খুব নোংরা হয়ে গেছে।",sadness
,"বাজারে গিয়ে আজ একটা ছোট্ট গুজব শুনলাম, যা দেখে খুব অবাক হয়ে গেছি, এক ধরনের অস্থিরতা অনুভব করলাম।",sadness
,"বাজারে গিয়ে দেখলাম দাম অস্বাভাবিকভাবে বেড়ে গেছে, এটা দেখে আমি খুব রেগে গেছি! কেনাকাটা করা এত কষ্টকর কখনো মনে হয়নি।",anger
,"বাজারের দোকানদারের আচরণ খুব বাজে ছিল, তারা কোনো সাহায্যই করতে চায়নি, এটা দেখে আমার খুব রাগ হলো!",anger
,"আজ বাজারে গিয়ে মনে হলো কোনো প্রকার ব্যবস্থা নেই, সব কিছু এলোমেলো, কোনোও সুসংহত ব্যবস্থা ছিল না, এতে খুব রেগে গেছি!",anger
